Machine = 10,Job = 5,Task = 60,Ant = 50,
Sedai , Best , Bad , Average 
331 , 68.0 , 102.0 , 83.3 , 
332 , 64.0 , 106.0 , 84.62 , 
333 , 72.0 , 100.0 , 84.64 , 
334 , 65.0 , 101.0 , 83.44 , 
335 , 68.0 , 101.0 , 83.12 , 
336 , 71.0 , 101.0 , 83.8 , 
337 , 69.0 , 104.0 , 83.24 , 
338 , 69.0 , 104.0 , 83.68 , 
339 , 71.0 , 97.0 , 84.32 , 
340 , 66.0 , 104.0 , 83.08 , 
341 , 68.0 , 102.0 , 83.5 , 
342 , 66.0 , 96.0 , 82.32 , 
343 , 63.0 , 99.0 , 82.36 , 
344 , 70.0 , 97.0 , 81.84 , 
345 , 63.0 , 111.0 , 84.24 , 
346 , 66.0 , 101.0 , 83.24 , 
347 , 69.0 , 98.0 , 81.46 , 
348 , 66.0 , 101.0 , 82.7 , 
349 , 70.0 , 105.0 , 81.48 , 
350 , 69.0 , 99.0 , 81.36 , 
351 , 66.0 , 102.0 , 82.54 , 
352 , 65.0 , 100.0 , 81.48 , 
353 , 69.0 , 102.0 , 83.78 , 
354 , 69.0 , 106.0 , 83.2 , 
355 , 66.0 , 94.0 , 79.84 , 
356 , 70.0 , 109.0 , 83.34 , 
357 , 66.0 , 97.0 , 81.84 , 
358 , 73.0 , 106.0 , 84.46 , 
359 , 66.0 , 102.0 , 83.04 , 
360 , 67.0 , 98.0 , 82.9 , 
361 , 71.0 , 104.0 , 85.06 , 
362 , 67.0 , 98.0 , 82.12 , 
363 , 70.0 , 103.0 , 80.94 , 
364 , 66.0 , 102.0 , 82.98 , 
365 , 68.0 , 101.0 , 84.02 , 
366 , 71.0 , 99.0 , 82.3 , 
367 , 68.0 , 99.0 , 82.76 , 
368 , 69.0 , 102.0 , 86.48 , 
369 , 67.0 , 100.0 , 82.42 , 
370 , 65.0 , 105.0 , 81.68 , 
371 , 68.0 , 112.0 , 83.12 , 
372 , 66.0 , 102.0 , 82.4 , 
373 , 69.0 , 106.0 , 83.9 , 
374 , 63.0 , 99.0 , 82.48 , 
375 , 64.0 , 102.0 , 84.66 , 
376 , 72.0 , 102.0 , 84.24 , 
377 , 64.0 , 101.0 , 81.76 , 
378 , 66.0 , 110.0 , 81.78 , 
379 , 68.0 , 101.0 , 82.92 , 
380 , 68.0 , 116.0 , 83.04 , 
381 , 69.0 , 99.0 , 81.72 , 
382 , 65.0 , 95.0 , 82.64 , 
383 , 70.0 , 103.0 , 82.8 , 
384 , 66.0 , 97.0 , 82.04 , 
385 , 68.0 , 110.0 , 82.2 , 
386 , 68.0 , 103.0 , 83.76 , 
387 , 70.0 , 106.0 , 83.44 , 
388 , 67.0 , 105.0 , 85.14 , 
389 , 65.0 , 100.0 , 82.68 , 
390 , 71.0 , 99.0 , 82.14 , 
391 , 67.0 , 100.0 , 79.9 , 
392 , 66.0 , 98.0 , 81.1 , 
393 , 68.0 , 102.0 , 83.4 , 
394 , 71.0 , 102.0 , 82.94 , 
395 , 70.0 , 109.0 , 83.94 , 
396 , 70.0 , 105.0 , 84.46 , 
397 , 66.0 , 102.0 , 80.92 , 
398 , 65.0 , 101.0 , 81.84 , 
399 , 71.0 , 99.0 , 82.26 , 
400 , 65.0 , 109.0 , 80.74 , 
401 , 66.0 , 101.0 , 80.78 , 
402 , 67.0 , 98.0 , 82.84 , 
403 , 68.0 , 99.0 , 82.26 , 
404 , 65.0 , 109.0 , 83.1 , 
405 , 64.0 , 100.0 , 81.98 , 
406 , 64.0 , 97.0 , 82.02 , 
407 , 68.0 , 97.0 , 82.98 , 
408 , 70.0 , 100.0 , 82.34 , 
409 , 68.0 , 92.0 , 81.26 , 
410 , 65.0 , 107.0 , 82.94 , 
411 , 69.0 , 110.0 , 83.66 , 
412 , 67.0 , 101.0 , 81.76 , 
413 , 68.0 , 101.0 , 82.6 , 
414 , 69.0 , 97.0 , 81.9 , 
415 , 69.0 , 99.0 , 83.86 , 
416 , 67.0 , 108.0 , 83.1 , 
417 , 71.0 , 102.0 , 83.78 , 
418 , 69.0 , 103.0 , 83.36 , 
419 , 68.0 , 111.0 , 82.68 , 
420 , 71.0 , 106.0 , 84.5 , 
421 , 71.0 , 106.0 , 84.1 , 
422 , 67.0 , 102.0 , 82.32 , 
423 , 67.0 , 99.0 , 82.56 , 
424 , 67.0 , 97.0 , 81.96 , 
425 , 67.0 , 99.0 , 82.8 , 
426 , 67.0 , 96.0 , 81.88 , 
427 , 71.0 , 98.0 , 83.48 , 
428 , 66.0 , 108.0 , 82.9 , 
429 , 70.0 , 97.0 , 80.86 , 
430 , 62.0 , 100.0 , 82.58 , 
431 , 66.0 , 97.0 , 81.44 , 
432 , 69.0 , 106.0 , 82.36 , 
433 , 67.0 , 100.0 , 82.0 , 
434 , 68.0 , 112.0 , 82.24 , 
435 , 63.0 , 95.0 , 82.68 , 
436 , 68.0 , 98.0 , 82.18 , 
437 , 65.0 , 101.0 , 83.32 , 
438 , 63.0 , 104.0 , 83.84 , 
439 , 70.0 , 106.0 , 83.0 , 
440 , 64.0 , 94.0 , 82.16 , 
441 , 63.0 , 113.0 , 84.96 , 
442 , 64.0 , 104.0 , 81.2 , 
443 , 67.0 , 102.0 , 84.46 , 
444 , 63.0 , 99.0 , 81.68 , 
445 , 66.0 , 100.0 , 82.26 , 
446 , 70.0 , 102.0 , 82.94 , 
447 , 67.0 , 103.0 , 82.48 , 
448 , 62.0 , 99.0 , 80.88 , 
449 , 67.0 , 104.0 , 82.32 , 
450 , 69.0 , 97.0 , 82.34 , 
451 , 67.0 , 104.0 , 82.1 , 
452 , 71.0 , 100.0 , 83.52 , 
453 , 69.0 , 99.0 , 83.82 , 
454 , 66.0 , 96.0 , 81.1 , 
455 , 67.0 , 97.0 , 82.68 , 
456 , 69.0 , 116.0 , 82.28 , 
457 , 69.0 , 112.0 , 82.5 , 
458 , 65.0 , 105.0 , 81.28 , 
459 , 68.0 , 105.0 , 82.84 , 
460 , 66.0 , 99.0 , 82.24 , 
461 , 66.0 , 96.0 , 82.76 , 
462 , 66.0 , 104.0 , 82.28 , 
463 , 66.0 , 100.0 , 81.56 , 
464 , 65.0 , 102.0 , 80.14 , 
465 , 68.0 , 104.0 , 82.34 , 
466 , 61.0 , 100.0 , 80.94 , 
467 , 69.0 , 97.0 , 80.66 , 
468 , 69.0 , 96.0 , 81.42 , 
469 , 69.0 , 104.0 , 83.06 , 
470 , 70.0 , 106.0 , 83.9 , 
471 , 60.0 , 99.0 , 81.36 , 
472 , 65.0 , 103.0 , 80.02 , 
473 , 66.0 , 100.0 , 83.36 , 
474 , 65.0 , 101.0 , 82.54 , 
475 , 62.0 , 101.0 , 81.96 , 
476 , 70.0 , 97.0 , 81.48 , 
477 , 69.0 , 113.0 , 82.58 , 
478 , 70.0 , 107.0 , 82.42 , 
479 , 68.0 , 104.0 , 83.42 , 
480 , 68.0 , 99.0 , 82.08 , 
481 , 71.0 , 103.0 , 81.94 , 
482 , 74.0 , 103.0 , 84.78 , 
483 , 63.0 , 95.0 , 82.1 , 
484 , 70.0 , 106.0 , 82.66 , 
485 , 58.0 , 100.0 , 81.58 , 
486 , 67.0 , 101.0 , 83.3 , 
487 , 68.0 , 98.0 , 83.4 , 
488 , 60.0 , 102.0 , 81.58 , 
489 , 68.0 , 103.0 , 81.08 , 
490 , 71.0 , 92.0 , 81.46 , 
491 , 67.0 , 93.0 , 81.86 , 
492 , 69.0 , 100.0 , 81.08 , 
493 , 62.0 , 96.0 , 80.62 , 
494 , 65.0 , 98.0 , 82.26 , 
495 , 68.0 , 102.0 , 83.66 , 
496 , 62.0 , 105.0 , 82.14 , 
497 , 66.0 , 101.0 , 83.6 , 
498 , 66.0 , 104.0 , 81.56 , 
499 , 63.0 , 96.0 , 81.22 , 
500 , 69.0 , 97.0 , 81.62 , 
501 , 70.0 , 101.0 , 82.56 , 
502 , 67.0 , 112.0 , 83.3 , 
503 , 62.0 , 94.0 , 80.42 , 
504 , 69.0 , 101.0 , 82.56 , 
505 , 71.0 , 100.0 , 82.42 , 
506 , 69.0 , 104.0 , 83.16 , 
507 , 70.0 , 108.0 , 83.28 , 
508 , 70.0 , 111.0 , 82.94 , 
509 , 63.0 , 99.0 , 81.6 , 
510 , 72.0 , 102.0 , 83.56 , 
511 , 69.0 , 94.0 , 80.38 , 
512 , 68.0 , 104.0 , 82.96 , 
513 , 67.0 , 110.0 , 84.04 , 
514 , 61.0 , 94.0 , 80.7 , 
515 , 65.0 , 114.0 , 82.14 , 
516 , 66.0 , 103.0 , 80.64 , 
517 , 65.0 , 100.0 , 82.6 , 
518 , 69.0 , 95.0 , 79.9 , 
519 , 68.0 , 105.0 , 83.58 , 
520 , 68.0 , 102.0 , 81.4 , 
521 , 68.0 , 102.0 , 80.66 , 
522 , 64.0 , 95.0 , 80.98 , 
523 , 66.0 , 101.0 , 79.8 , 
524 , 70.0 , 103.0 , 82.78 , 
525 , 63.0 , 105.0 , 82.06 , 
526 , 65.0 , 98.0 , 81.46 , 
527 , 68.0 , 98.0 , 82.06 , 
528 , 68.0 , 104.0 , 83.2 , 
529 , 65.0 , 92.0 , 81.06 , 
530 , 63.0 , 98.0 , 81.76 , 
531 , 64.0 , 101.0 , 81.7 , 
532 , 66.0 , 100.0 , 80.74 , 
533 , 65.0 , 98.0 , 81.04 , 
534 , 62.0 , 105.0 , 82.5 , 
535 , 65.0 , 101.0 , 80.26 , 
536 , 65.0 , 105.0 , 82.06 , 
537 , 68.0 , 112.0 , 82.76 , 
538 , 61.0 , 105.0 , 82.04 , 
539 , 66.0 , 106.0 , 81.62 , 
540 , 68.0 , 98.0 , 80.98 , 
541 , 71.0 , 98.0 , 82.94 , 
542 , 64.0 , 111.0 , 83.62 , 
543 , 65.0 , 99.0 , 79.96 , 
544 , 69.0 , 94.0 , 81.8 , 
545 , 69.0 , 107.0 , 81.74 , 
546 , 66.0 , 102.0 , 80.84 , 
547 , 66.0 , 94.0 , 83.06 , 
548 , 64.0 , 102.0 , 82.82 , 
549 , 70.0 , 98.0 , 80.1 , 
550 , 69.0 , 101.0 , 82.46 , 
551 , 67.0 , 98.0 , 83.9 , 
552 , 67.0 , 101.0 , 82.08 , 
553 , 65.0 , 99.0 , 79.64 , 
554 , 69.0 , 99.0 , 82.84 , 
555 , 65.0 , 96.0 , 80.6 , 
556 , 67.0 , 102.0 , 82.56 , 
557 , 66.0 , 100.0 , 81.92 , 
558 , 68.0 , 103.0 , 82.64 , 
559 , 63.0 , 107.0 , 81.46 , 
560 , 66.0 , 103.0 , 82.8 , 
561 , 65.0 , 106.0 , 83.46 , 
562 , 69.0 , 101.0 , 80.44 , 
563 , 65.0 , 96.0 , 81.94 , 
564 , 63.0 , 96.0 , 81.0 , 
565 , 69.0 , 99.0 , 81.76 , 
