Machine = 6,Job = 8,Task = 18,Ant = 50,
Sedai , Best ,, Bad , Average 
294 , 54.0 , 76.0 , 63.52 , 
295 , 53.0 , 77.0 , 63.84 , 
296 , 57.0 , 86.0 , 64.98 , 
297 , 57.0 , 78.0 , 66.18 , 
298 , 56.0 , 81.0 , 66.24 , 
299 , 56.0 , 75.0 , 64.62 , 
300 , 57.0 , 78.0 , 64.44 , 
301 , 53.0 , 76.0 , 66.08 , 
302 , 58.0 , 77.0 , 64.88 , 
303 , 57.0 , 83.0 , 65.42 , 
304 , 54.0 , 74.0 , 64.56 , 
305 , 57.0 , 76.0 , 64.3 , 
306 , 56.0 , 76.0 , 65.18 , 
307 , 57.0 , 79.0 , 65.2 , 
308 , 55.0 , 79.0 , 65.34 , 
309 , 56.0 , 78.0 , 66.02 , 
310 , 53.0 , 75.0 , 64.34 , 
311 , 56.0 , 74.0 , 63.9 , 
312 , 57.0 , 77.0 , 65.54 , 
313 , 57.0 , 77.0 , 64.86 , 
314 , 55.0 , 79.0 , 63.36 , 
315 , 54.0 , 73.0 , 63.4 , 
316 , 57.0 , 79.0 , 64.98 , 
317 , 56.0 , 75.0 , 64.26 , 
318 , 57.0 , 73.0 , 63.34 , 
319 , 55.0 , 75.0 , 64.32 , 
320 , 54.0 , 78.0 , 64.3 , 
321 , 56.0 , 77.0 , 65.0 , 
322 , 57.0 , 79.0 , 64.46 , 
323 , 54.0 , 73.0 , 63.3 , 
324 , 58.0 , 75.0 , 64.58 , 
325 , 56.0 , 82.0 , 63.36 , 
326 , 55.0 , 81.0 , 62.28 , 
327 , 57.0 , 76.0 , 63.66 , 
328 , 53.0 , 75.0 , 63.24 , 
329 , 53.0 , 79.0 , 63.58 , 
330 , 55.0 , 75.0 , 63.14 , 
331 , 54.0 , 79.0 , 64.66 , 
332 , 56.0 , 75.0 , 63.46 , 
333 , 57.0 , 74.0 , 63.68 , 
334 , 53.0 , 77.0 , 63.68 , 
335 , 56.0 , 78.0 , 63.24 , 
336 , 54.0 , 75.0 , 63.4 , 
337 , 55.0 , 78.0 , 63.44 , 
338 , 55.0 , 72.0 , 63.08 , 
339 , 55.0 , 75.0 , 64.0 , 
340 , 54.0 , 71.0 , 62.38 , 
341 , 55.0 , 73.0 , 63.78 , 
342 , 55.0 , 73.0 , 62.32 , 
343 , 54.0 , 76.0 , 63.62 , 
344 , 54.0 , 79.0 , 62.88 , 
345 , 53.0 , 75.0 , 63.78 , 
346 , 53.0 , 74.0 , 62.58 , 
347 , 55.0 , 75.0 , 62.9 , 
348 , 56.0 , 75.0 , 63.2 , 
349 , 55.0 , 77.0 , 63.1 , 
350 , 54.0 , 73.0 , 62.6 , 
351 , 55.0 , 76.0 , 64.1 , 
352 , 55.0 , 76.0 , 63.84 , 
353 , 55.0 , 79.0 , 64.28 , 
354 , 54.0 , 72.0 , 63.52 , 
355 , 54.0 , 76.0 , 64.4 , 
356 , 57.0 , 73.0 , 63.94 , 
357 , 54.0 , 75.0 , 62.86 , 
358 , 55.0 , 76.0 , 63.0 , 
359 , 55.0 , 73.0 , 63.46 , 
360 , 54.0 , 82.0 , 63.24 , 
361 , 54.0 , 78.0 , 62.52 , 
362 , 54.0 , 70.0 , 63.16 , 
363 , 54.0 , 82.0 , 63.78 , 
364 , 55.0 , 73.0 , 62.58 , 
365 , 53.0 , 71.0 , 61.52 , 
366 , 55.0 , 79.0 , 63.56 , 
367 , 54.0 , 71.0 , 63.38 , 
368 , 55.0 , 74.0 , 63.12 , 
369 , 53.0 , 73.0 , 62.94 , 
370 , 55.0 , 74.0 , 62.86 , 
371 , 54.0 , 76.0 , 62.56 , 
372 , 56.0 , 73.0 , 63.18 , 
373 , 54.0 , 71.0 , 62.62 , 
374 , 52.0 , 80.0 , 63.22 , 
375 , 53.0 , 73.0 , 63.52 , 
376 , 55.0 , 70.0 , 61.58 , 
377 , 54.0 , 75.0 , 62.64 , 
378 , 52.0 , 74.0 , 62.38 , 
379 , 55.0 , 72.0 , 63.24 , 
380 , 54.0 , 76.0 , 62.02 , 
381 , 55.0 , 74.0 , 62.22 , 
382 , 54.0 , 73.0 , 62.48 , 
383 , 56.0 , 72.0 , 63.2 , 
384 , 54.0 , 75.0 , 62.7 , 
385 , 56.0 , 70.0 , 61.9 , 
386 , 52.0 , 73.0 , 61.0 , 
387 , 53.0 , 71.0 , 62.32 , 
388 , 55.0 , 77.0 , 62.76 , 
389 , 53.0 , 77.0 , 62.32 , 
390 , 54.0 , 74.0 , 62.54 , 
391 , 53.0 , 71.0 , 61.46 , 
392 , 55.0 , 74.0 , 62.56 , 
393 , 55.0 , 74.0 , 63.08 , 
394 , 52.0 , 74.0 , 62.48 , 
395 , 55.0 , 74.0 , 63.28 , 
396 , 53.0 , 73.0 , 61.56 , 
397 , 53.0 , 71.0 , 61.9 , 
398 , 55.0 , 73.0 , 63.06 , 
399 , 53.0 , 75.0 , 62.16 , 
400 , 53.0 , 73.0 , 61.64 , 
401 , 54.0 , 75.0 , 61.96 , 
402 , 54.0 , 75.0 , 61.44 , 
403 , 55.0 , 75.0 , 61.92 , 
404 , 55.0 , 81.0 , 62.46 , 
405 , 55.0 , 67.0 , 61.34 , 
406 , 54.0 , 71.0 , 62.64 , 
407 , 53.0 , 72.0 , 60.5 , 
408 , 55.0 , 73.0 , 61.98 , 
409 , 54.0 , 70.0 , 61.12 , 
410 , 54.0 , 73.0 , 61.62 , 
411 , 55.0 , 71.0 , 61.9 , 
412 , 51.0 , 71.0 , 60.78 , 
413 , 51.0 , 72.0 , 61.38 , 
414 , 50.0 , 72.0 , 61.34 , 
415 , 53.0 , 70.0 , 61.04 , 
416 , 53.0 , 69.0 , 60.16 , 
417 , 54.0 , 71.0 , 60.88 , 
418 , 53.0 , 70.0 , 60.62 , 
419 , 55.0 , 68.0 , 61.42 , 
420 , 53.0 , 72.0 , 60.68 , 
421 , 55.0 , 72.0 , 62.38 , 
422 , 55.0 , 69.0 , 61.54 , 
423 , 50.0 , 73.0 , 61.54 , 
424 , 53.0 , 70.0 , 61.18 , 
425 , 53.0 , 70.0 , 61.92 , 
426 , 53.0 , 76.0 , 62.24 , 
427 , 53.0 , 79.0 , 62.0 , 
428 , 52.0 , 70.0 , 60.98 , 
429 , 52.0 , 72.0 , 61.22 , 
430 , 54.0 , 66.0 , 60.62 , 
431 , 52.0 , 73.0 , 60.82 , 
432 , 54.0 , 76.0 , 61.68 , 
433 , 55.0 , 68.0 , 60.98 , 
434 , 53.0 , 72.0 , 62.02 , 
435 , 50.0 , 71.0 , 60.54 , 
436 , 54.0 , 73.0 , 61.82 , 
437 , 52.0 , 73.0 , 61.14 , 
438 , 54.0 , 71.0 , 60.3 , 
439 , 54.0 , 75.0 , 62.9 , 
440 , 55.0 , 68.0 , 60.44 , 
441 , 56.0 , 71.0 , 62.14 , 
442 , 53.0 , 70.0 , 61.48 , 
443 , 54.0 , 78.0 , 61.42 , 
444 , 53.0 , 68.0 , 61.32 , 
445 , 54.0 , 73.0 , 60.7 , 
446 , 55.0 , 71.0 , 61.38 , 
447 , 55.0 , 76.0 , 61.26 , 
448 , 53.0 , 74.0 , 62.18 , 
449 , 53.0 , 73.0 , 60.96 , 
450 , 52.0 , 69.0 , 62.06 , 
451 , 51.0 , 74.0 , 61.3 , 
452 , 53.0 , 75.0 , 61.54 , 
453 , 54.0 , 71.0 , 61.48 , 
454 , 52.0 , 72.0 , 60.98 , 
455 , 55.0 , 71.0 , 61.0 , 
456 , 55.0 , 70.0 , 61.6 , 
457 , 52.0 , 70.0 , 61.28 , 
458 , 52.0 , 70.0 , 60.48 , 
459 , 51.0 , 74.0 , 61.66 , 
460 , 53.0 , 75.0 , 61.94 , 
461 , 53.0 , 70.0 , 61.68 , 
462 , 53.0 , 73.0 , 61.22 , 
463 , 55.0 , 71.0 , 61.6 , 
464 , 53.0 , 70.0 , 60.44 , 
465 , 54.0 , 68.0 , 60.74 , 
466 , 52.0 , 66.0 , 59.86 , 
467 , 54.0 , 69.0 , 60.42 , 
468 , 52.0 , 69.0 , 60.16 , 
469 , 55.0 , 69.0 , 60.46 , 
470 , 53.0 , 73.0 , 60.4 , 
471 , 53.0 , 68.0 , 61.3 , 
472 , 54.0 , 74.0 , 61.8 , 
473 , 53.0 , 73.0 , 62.22 , 
474 , 51.0 , 75.0 , 61.36 , 
475 , 53.0 , 75.0 , 61.6 , 
476 , 54.0 , 70.0 , 60.1 , 
477 , 54.0 , 72.0 , 60.2 , 
478 , 52.0 , 71.0 , 60.2 , 
479 , 53.0 , 71.0 , 60.66 , 
480 , 55.0 , 69.0 , 61.22 , 
481 , 54.0 , 75.0 , 61.36 , 
482 , 53.0 , 71.0 , 60.32 , 
483 , 54.0 , 75.0 , 60.66 , 
484 , 54.0 , 72.0 , 61.0 , 
485 , 51.0 , 73.0 , 60.0 , 
486 , 53.0 , 68.0 , 60.92 , 
487 , 53.0 , 68.0 , 60.76 , 
488 , 53.0 , 76.0 , 61.26 , 
489 , 52.0 , 75.0 , 60.88 , 
490 , 52.0 , 68.0 , 60.6 , 
