Machine = 10,Job = 5,Task = 60,Ant = 25,
Sedai , Best , Bad , Average 
179 , 136.0 , 177.0 , 152.56 , 
180 , 138.0 , 186.0 , 158.84 , 
181 , 136.0 , 179.0 , 156.0 , 
182 , 131.0 , 201.0 , 159.4 , 
183 , 136.0 , 185.0 , 160.4 , 
184 , 124.0 , 168.0 , 155.84 , 
185 , 136.0 , 184.0 , 162.04 , 
186 , 142.0 , 183.0 , 161.56 , 
187 , 122.0 , 177.0 , 154.68 , 
188 , 136.0 , 191.0 , 155.84 , 
189 , 135.0 , 181.0 , 155.88 , 
190 , 141.0 , 168.0 , 155.8 , 
191 , 138.0 , 179.0 , 159.76 , 
192 , 141.0 , 177.0 , 156.72 , 
193 , 137.0 , 178.0 , 159.6 , 
194 , 132.0 , 175.0 , 154.84 , 
195 , 135.0 , 178.0 , 156.12 , 
196 , 137.0 , 179.0 , 155.76 , 
197 , 137.0 , 173.0 , 153.24 , 
198 , 131.0 , 180.0 , 157.72 , 
199 , 140.0 , 184.0 , 162.08 , 
200 , 133.0 , 181.0 , 161.04 , 
201 , 136.0 , 180.0 , 155.76 , 
202 , 129.0 , 176.0 , 157.08 , 
203 , 130.0 , 179.0 , 156.96 , 
204 , 134.0 , 184.0 , 157.84 , 
205 , 136.0 , 173.0 , 154.24 , 
206 , 138.0 , 195.0 , 158.0 , 
207 , 131.0 , 188.0 , 158.24 , 
208 , 124.0 , 186.0 , 156.16 , 
209 , 136.0 , 174.0 , 154.48 , 
210 , 137.0 , 182.0 , 156.44 , 
211 , 136.0 , 180.0 , 157.96 , 
212 , 133.0 , 176.0 , 155.44 , 
213 , 134.0 , 181.0 , 151.56 , 
214 , 129.0 , 178.0 , 158.0 , 
215 , 139.0 , 185.0 , 161.4 , 
216 , 132.0 , 193.0 , 159.16 , 
217 , 140.0 , 174.0 , 157.52 , 
218 , 138.0 , 178.0 , 156.52 , 
219 , 135.0 , 178.0 , 158.44 , 
220 , 139.0 , 190.0 , 158.2 , 
221 , 134.0 , 191.0 , 156.56 , 
222 , 127.0 , 169.0 , 152.68 , 
223 , 136.0 , 178.0 , 158.56 , 
224 , 131.0 , 183.0 , 157.36 , 
225 , 127.0 , 181.0 , 155.72 , 
226 , 139.0 , 185.0 , 158.32 , 
227 , 126.0 , 188.0 , 158.08 , 
228 , 125.0 , 171.0 , 152.0 , 
