Machine = 5,Job = 5,Task = 12,Ant = 50,
Sedai , Best ,, Bad , Average 
353 , 38.0 , 55.0 , 42.68 , 
354 , 38.0 , 49.0 , 42.4 , 
355 , 38.0 , 53.0 , 42.84 , 
356 , 38.0 , 54.0 , 43.04 , 
357 , 38.0 , 55.0 , 42.62 , 
358 , 38.0 , 50.0 , 42.48 , 
359 , 38.0 , 50.0 , 42.92 , 
360 , 38.0 , 54.0 , 43.56 , 
361 , 38.0 , 50.0 , 42.58 , 
362 , 38.0 , 55.0 , 42.58 , 
363 , 38.0 , 52.0 , 42.78 , 
364 , 38.0 , 48.0 , 42.4 , 
365 , 38.0 , 54.0 , 43.7 , 
366 , 38.0 , 48.0 , 42.64 , 
367 , 38.0 , 50.0 , 43.58 , 
368 , 38.0 , 55.0 , 42.58 , 
369 , 38.0 , 55.0 , 43.26 , 
370 , 38.0 , 50.0 , 42.94 , 
371 , 38.0 , 49.0 , 42.6 , 
372 , 39.0 , 50.0 , 42.68 , 
373 , 38.0 , 52.0 , 42.38 , 
374 , 38.0 , 53.0 , 42.92 , 
375 , 38.0 , 50.0 , 42.4 , 
376 , 38.0 , 52.0 , 43.34 , 
377 , 38.0 , 49.0 , 42.6 , 
378 , 38.0 , 52.0 , 41.96 , 
379 , 38.0 , 50.0 , 42.34 , 
380 , 38.0 , 48.0 , 42.28 , 
381 , 38.0 , 50.0 , 41.76 , 
382 , 38.0 , 47.0 , 42.06 , 
383 , 38.0 , 49.0 , 42.24 , 
384 , 38.0 , 51.0 , 42.76 , 
385 , 38.0 , 54.0 , 42.72 , 
386 , 38.0 , 49.0 , 42.1 , 
387 , 38.0 , 51.0 , 42.26 , 
388 , 38.0 , 57.0 , 41.96 , 
389 , 38.0 , 57.0 , 42.28 , 
390 , 38.0 , 47.0 , 42.0 , 
391 , 39.0 , 50.0 , 42.94 , 
392 , 38.0 , 52.0 , 42.26 , 
393 , 38.0 , 56.0 , 42.48 , 
394 , 38.0 , 50.0 , 43.06 , 
395 , 38.0 , 52.0 , 43.02 , 
396 , 38.0 , 52.0 , 42.88 , 
397 , 38.0 , 49.0 , 43.14 , 
398 , 38.0 , 49.0 , 42.54 , 
399 , 38.0 , 52.0 , 42.26 , 
400 , 38.0 , 52.0 , 42.14 , 
401 , 38.0 , 49.0 , 41.92 , 
402 , 38.0 , 52.0 , 42.52 , 
403 , 38.0 , 49.0 , 42.12 , 
404 , 38.0 , 49.0 , 41.94 , 
405 , 38.0 , 50.0 , 42.66 , 
406 , 38.0 , 54.0 , 42.66 , 
407 , 38.0 , 51.0 , 42.08 , 
408 , 38.0 , 47.0 , 42.26 , 
409 , 38.0 , 51.0 , 41.7 , 
410 , 38.0 , 51.0 , 42.54 , 
411 , 38.0 , 54.0 , 42.58 , 
412 , 38.0 , 47.0 , 42.16 , 
413 , 38.0 , 47.0 , 41.44 , 
414 , 38.0 , 47.0 , 41.74 , 
415 , 38.0 , 50.0 , 42.46 , 
416 , 38.0 , 50.0 , 42.34 , 
417 , 38.0 , 54.0 , 41.46 , 
418 , 38.0 , 53.0 , 41.5 , 
419 , 38.0 , 50.0 , 42.54 , 
420 , 38.0 , 51.0 , 42.22 , 
421 , 38.0 , 47.0 , 41.28 , 
422 , 38.0 , 49.0 , 41.8 , 
423 , 38.0 , 54.0 , 41.88 , 
424 , 38.0 , 53.0 , 41.88 , 
425 , 38.0 , 48.0 , 41.22 , 
426 , 38.0 , 50.0 , 41.82 , 
427 , 38.0 , 52.0 , 42.02 , 
428 , 38.0 , 47.0 , 41.86 , 
429 , 38.0 , 49.0 , 42.54 , 
430 , 38.0 , 49.0 , 42.12 , 
431 , 38.0 , 51.0 , 42.28 , 
432 , 38.0 , 48.0 , 42.14 , 
433 , 38.0 , 54.0 , 42.46 , 
434 , 38.0 , 49.0 , 41.7 , 
435 , 38.0 , 49.0 , 41.3 , 
436 , 38.0 , 49.0 , 41.8 , 
437 , 38.0 , 49.0 , 41.14 , 
